observation,feature,newnn_class,probability,new_value
1,perimeter,0,0.02845741,0.40918972568321
1,perimeter,0,0.028559813,0.4276303999406941
1,perimeter,0,0.028662566,0.44607107419817854
1,perimeter,0,0.028765697,0.4645117484556631
1,perimeter,0,0.028869176,0.4829524227131476
1,perimeter,0,0.028973024,0.5013930969706322
1,perimeter,0,0.029077219,0.5198337712281168
1,perimeter,0,0.029181791,0.5382744454856012
1,perimeter,0,0.029286705,0.5567151197430854
1,perimeter,0,0.02939202,0.5751557940005697
1,perimeter,0,0.029497676,0.5935964682580545
1,perimeter,0,0.029603712,0.6120371425155389
1,perimeter,0,0.029710108,0.6304778167730234
1,perimeter,0,0.029816886,0.6489184910305079
1,perimeter,0,0.029924031,0.6673591652879921
1,perimeter,0,0.03003156,0.6857998395454765
1,perimeter,0,0.030139446,0.7042405138029609
1,perimeter,0,0.030247707,0.7226811880604453
1,perimeter,0,0.030356368,0.7411218623179301
1,perimeter,0,0.030465383,0.7595625365754145
1,perimeter,0,0.030574786,0.7780032108328991
1,perimeter,0,0.030684557,0.7964438850903832
1,perimeter,0,0.030794729,0.8148845593478676
1,perimeter,0,0.03104219,0.8333252336053522
1,perimeter,0,0.031464614,0.8517659078628367
1,perimeter,0,0.031892627,0.8702065821203213
1,perimeter,0,0.03232625,0.8886472563778058
1,perimeter,0,0.032765567,0.9070879306352898
1,perimeter,0,0.033210658,0.9255286048927744
1,perimeter,0,0.0336616,0.943969279150259
1,perimeter,0,0.03411843,0.9624099534077436
1,perimeter,0,0.034581244,0.980850627665228
1,perimeter,0,0.03505011,0.9992913019227124
1,perimeter,0,0.03552507,1.017731976180197
1,perimeter,0,0.036006253,1.0361726504376811
1,perimeter,0,0.03649372,1.0546133246951657
1,perimeter,0,0.036987506,1.0730539989526502
1,perimeter,0,0.037487734,1.0914946732101347
1,perimeter,0,0.037994448,1.1099353474676192
1,perimeter,0,0.038507722,1.1283760217251035
1,perimeter,0,0.039027695,1.146816695982588
1,perimeter,0,0.039554358,1.1652573702400721
1,perimeter,0,0.040087853,1.183698044497557
1,perimeter,0,0.040628243,1.2021387187550416
1,perimeter,0,0.041175585,1.220579393012526
1,perimeter,0,0.041729975,1.2390200672700105
1,perimeter,0,0.042291503,1.2574607415274943
1,perimeter,0,0.042860277,1.275901415784979
1,perimeter,0,0.043436337,1.2943420900424638
1,perimeter,0,0.044019774,1.312782764299948
1,perimeter,0,0.044610713,1.3312234385574326
1,perimeter,0,0.04520918,1.3496641128149172
1,perimeter,0,0.04581531,1.3681047870724017
1,perimeter,0,0.046429146,1.3865454613298855
1,perimeter,0,0.047050815,1.4049861355873703
1,perimeter,0,0.0476804,1.4234268098448548
1,perimeter,0,0.048318002,1.441867484102339
1,perimeter,0,0.04917218,1.4603081583598236
1,perimeter,0,0.050055977,1.4787488326173084
1,perimeter,0,0.050954815,1.4971895068747925
1,perimeter,0,0.051868934,1.5156301811322768
1,perimeter,0,0.052798524,1.5340708553897615
1,perimeter,0,0.053895764,1.552511529647246
1,perimeter,0,0.055152707,1.5709522039047301
1,perimeter,0,0.05578583,1.589392878162215
1,perimeter,0,0.056425758,1.6078335524196992
1,perimeter,0,0.057072595,1.626274226677184
1,perimeter,0,0.057726424,1.6447149009346682
1,perimeter,0,0.058387235,1.663155575192153
1,perimeter,0,0.059055146,1.6815962494496373
1,perimeter,0,0.059730224,1.7000369237071216
1,perimeter,0,0.060412508,1.7184775979646063
1,perimeter,0,0.061102077,1.7369182722220902
1,perimeter,0,0.06179903,1.755358946479575
1,perimeter,0,0.06258957,1.7737996207370597
1,perimeter,0,0.063746475,1.7922402949945442
1,perimeter,0,0.06492337,1.8106809692520285
1,perimeter,0,0.06612042,1.8291216435095128
1,perimeter,0,0.06704049,1.8475623177669969
1,perimeter,0,0.067930594,1.8660029920244816
1,perimeter,0,0.06883162,1.884443666281966
1,perimeter,0,0.069743685,1.9028843405394504
1,perimeter,0,0.0706669,1.9213250147969352
1,perimeter,0,0.07160149,1.93976568905442
1,perimeter,0,0.07254739,1.958206363311904
1,perimeter,0,0.073504806,1.9766470375693883
1,perimeter,0,0.07447389,1.9950877118268728
1,perimeter,0,0.07545464,2.0135283860843574
1,perimeter,0,0.0764473,2.0319690603418414
1,perimeter,0,0.07745189,2.0504097345993264
1,perimeter,0,0.078468576,2.0688504088568114
1,perimeter,0,0.07949745,2.087291083114295
1,perimeter,0,0.080538616,2.1057317573717795
1,perimeter,0,0.08159223,2.124172431629264
1,perimeter,0,0.082658395,2.1426131058867486
1,perimeter,0,0.083737224,2.1610537801442327
1,perimeter,0,0.08482881,2.1794944544017176
1,perimeter,0,0.08669963,2.197935128659202
1,perimeter,0,0.08862811,2.2163758029166862
1,perimeter,0,0.09059524,2.2348164771741708
1,perimeter,0,0.092601605,2.253257151431655
1,perimeter,0,0.09464775,2.27169782568914
1,perimeter,0,0.096734315,2.2901384999466243
1,perimeter,0,0.098861866,2.308579174204109
1,perimeter,0,0.10103101,2.3270198484615934
1,perimeter,0,0.10324216,2.345460522719077
1,perimeter,0,0.1054961,2.3639011969765615
1,perimeter,0,0.10779332,2.3823418712340465
1,perimeter,0,0.110134445,2.400782545491531
1,perimeter,0,0.11251997,2.4192232197490156
1,perimeter,0,0.11495048,2.4376638940065
1,perimeter,0,0.1174266,2.4561045682639846
1,perimeter,0,0.119947515,2.4745452425214687
1,perimeter,0,0.12236872,2.4929859167789528
1,perimeter,0,0.12483187,2.511426591036437
1,perimeter,0,0.12733744,2.529867265293922
1,perimeter,0,0.1298858,2.5483079395514063
1,perimeter,0,0.13247746,2.566748613808891
1,perimeter,0,0.13511275,2.5851892880663754
1,perimeter,0,0.13779217,2.60362996232386
1,perimeter,0,0.140516,2.6220706365813444
1,perimeter,0,0.14328489,2.6405113108388294
1,perimeter,0,0.14609902,2.658951985096313
1,perimeter,0,0.14895877,2.6773926593537976
1,perimeter,0,0.15186447,2.6958333336112825
1,perimeter,0,0.15481661,2.714274007868767
1,perimeter,0,0.15781552,2.73271468212625
1,perimeter,0,0.16086139,2.7511553563837348
1,perimeter,0,0.16395465,2.7695960306412197
1,perimeter,0,0.16709551,2.788036704898704
1,perimeter,0,0.17028424,2.806477379156189
1,perimeter,0,0.17352122,2.8249180534136737
1,perimeter,0,0.17680658,2.8433587276711574
1,perimeter,0,0.18014063,2.8617994019286424
1,perimeter,0,0.18352349,2.880240076186127
1,perimeter,0,0.18695538,2.8986807504436114
1,perimeter,0,0.19043647,2.917121424701096
1,perimeter,0,0.19396697,2.935562098958581
1,perimeter,0,0.19754703,2.9540027732160654
1,area,0,0.0026856672,-1.2815635173350284
1,area,0,0.002797996,-1.2633817734876387
1,area,0,0.0029150113,-1.2452000296402495
1,area,0,0.0030369025,-1.2270182857928602
1,area,0,0.0031638744,-1.2088365419454703
1,area,0,0.003296141,-1.1906547980980808
1,area,0,0.0034339158,-1.172473054250691
1,area,0,0.0035774256,-1.1542913104033021
1,area,0,0.0037269136,-1.1361095665559124
1,area,0,0.0038826244,-1.1179278227085228
1,area,0,0.0040448126,-1.0997460788611335
1,area,0,0.00420552,-1.081564335013744
1,area,0,0.0043664766,-1.0633825911663544
1,area,0,0.004533562,-1.045200847318965
1,area,0,0.0047070137,-1.0270191034715752
1,area,0,0.0048870705,-1.0088373596241857
1,area,0,0.0050739767,-0.9906556157767964
1,area,0,0.0052679935,-0.9724738719294068
1,area,0,0.005469389,-0.9542921280820176
1,area,0,0.005678442,-0.9361103842346278
1,area,0,0.0058954377,-0.9179286403872384
1,area,0,0.0061206752,-0.899746896539849
1,area,0,0.006354463,-0.8815651526924595
1,area,0,0.0065971147,-0.8633834088450701
1,area,0,0.006848974,-0.8452016649976803
1,area,0,0.007110483,-0.8270199211502911
1,area,0,0.0073822546,-0.8088381773029015
1,area,0,0.00766434,-0.7906564334555118
1,area,0,0.007957115,-0.7724746896081226
1,area,0,0.008260985,-0.7542929457607329
1,area,0,0.00857635,-0.7361112019133434
1,area,0,0.0089036515,-0.717929458065954
1,area,0,0.009243326,-0.6997477142185645
1,area,0,0.009595837,-0.6815659703711752
1,area,0,0.009961655,-0.6633842265237855
1,area,0,0.010341268,-0.645202482676396
1,area,0,0.010735202,-0.6270207388290066
1,area,0,0.011143967,-0.608838994981617
1,area,0,0.011568107,-0.5906572511342275
1,area,0,0.0120082,-0.572475507286838
1,area,0,0.012464831,-0.5542937634394486
1,area,0,0.01293859,-0.536112019592059
1,area,0,0.013430111,-0.5179302757446697
1,area,0,0.013940043,-0.4997485318972801
1,area,0,0.014469053,-0.4815667880498905
1,area,0,0.015017831,-0.463385044202501
1,area,0,0.015587102,-0.4452033003551116
1,area,0,0.01617758,-0.4270215565077221
1,area,0,0.016790057,-0.4088398126603325
1,area,0,0.017425315,-0.3906580688129431
1,area,0,0.018084161,-0.3724763249655536
1,area,0,0.018767439,-0.3542945811181641
1,area,0,0.019476034,-0.33611283727077457
1,area,0,0.02021081,-0.3179310934233851
1,area,0,0.020972732,-0.29974934957599564
1,area,0,0.021762742,-0.2815676057286062
1,area,0,0.022581814,-0.2633858618812166
1,area,0,0.023449142,-0.24520411803382716
1,area,0,0.024365181,-0.2270223741864377
1,area,0,0.025316069,-0.2088406303390482
1,area,0,0.02630308,-0.19065888649165874
1,area,0,0.027327497,-0.17247714264426905
1,area,0,0.028310318,-0.15429539879687962
1,area,0,0.029264525,-0.13611365494949013
1,area,0,0.030249914,-0.11793191110210065
1,area,0,0.0312674,-0.09975016725471118
1,area,0,0.03231797,-0.08156842340732172
1,area,0,0.033402625,-0.06338667955993227
1,area,0,0.034522384,-0.045204935712542575
1,area,0,0.03567829,-0.02702319186515312
1,area,0,0.03687143,-0.008841448017763653
1,area,0,0.038102914,0.009340295829625811
1,area,0,0.039373815,0.027522039677015275
1,area,0,0.04068531,0.04570378352440474
1,area,0,0.041857254,0.06388552737179422
1,area,0,0.042825148,0.08206727121918389
1,area,0,0.043814372,0.10024901506657337
1,area,0,0.044988092,0.1184307589139628
1,area,0,0.04625438,0.1366125027613523
1,area,0,0.047554534,0.15479424660874172
1,area,0,0.048889346,0.1729759904561312
1,area,0,0.05025965,0.19115773430352068
1,area,0,0.0516663,0.2093394781509104
1,area,0,0.053110097,0.22752122199829986
1,area,0,0.05459192,0.2457029658456893
1,area,0,0.056112643,0.2638847096930787
1,area,0,0.057673138,0.2820664535404682
1,area,0,0.059274327,0.30024819738785763
1,area,0,0.060917035,0.31842994123524715
1,area,0,0.06260229,0.33661168508263684
1,area,0,0.063809834,0.3547934289300263
1,area,0,0.06482799,0.37297517277741576
1,area,0,0.0658613,0.3911569166248052
1,area,0,0.066909894,0.4093386604721946
1,area,0,0.06797393,0.42752040431958416
1,area,0,0.069053665,0.44570214816697357
1,area,0,0.070149265,0.4638838920143633
1,area,0,0.07126089,0.4820656358617528
1,area,0,0.07238881,0.5002473797091422
1,area,0,0.073533125,0.5184291235565317
1,area,0,0.0746941,0.5366108674039212
1,area,0,0.07587188,0.5547926112513106
1,area,0,0.07706669,0.5729743550987001
1,area,0,0.0782787,0.5911560989460896
1,area,0,0.079508185,0.6093378427934792
1,area,0,0.080755256,0.6275195866408687
1,area,0,0.08202012,0.6457013304882582
1,area,0,0.08355857,0.6638830743356476
1,area,0,0.0861627,0.6820648181830372
1,area,0,0.088840105,0.7002465620304266
1,area,0,0.09159244,0.7184283058778161
1,area,0,0.094421156,0.7366100497252056
1,area,0,0.09732787,0.7547917935725952
1,area,0,0.10031419,0.7729735374199844
1,area,0,0.103381634,0.7911552812673741
1,area,0,0.106531754,0.8093370251147638
1,area,0,0.109766096,0.827518768962153
1,area,0,0.113086246,0.8457005128095427
1,area,0,0.11649363,0.8638822566569317
1,area,0,0.11998981,0.8820640005043215
1,area,0,0.12357627,0.9002457443517108
1,area,0,0.12725438,0.9184274881991004
1,area,0,0.13102564,0.9366092320464902
1,area,0,0.13489138,0.9547909758938796
1,area,0,0.13965595,0.9729727197412692
1,area,0,0.14456351,0.9911544635886584
1,area,0,0.1496136,1.009336207436048
1,area,0,0.15480809,1.027517951283437
1,area,0,0.16014896,1.045699695130827
1,area,0,0.16563803,1.0638814389782167
1,area,0,0.17127682,1.0820631828256062
1,area,0,0.17706688,1.1002449266729957
1,area,0,0.18300949,1.1184266705203847
1,area,0,0.18910564,1.1366084143677746
1,area,0,0.1953063,1.154790158215164
1,area,0,0.20113768,1.1729719020625535
1,area,0,0.20475572,1.1911536459099432
1,area,0,0.20779987,1.2093353897573325
1,area,0,0.2108772,1.227517133604722
1,area,0,0.21398781,1.2456988774521114
1,area,0,0.2171317,1.263880621299501
1,area,0,0.22030883,1.2820623651468903
1,area,0,0.22351913,1.30024410899428
1,area,0,0.22676267,1.3184258528416697
1,area,0,0.23003921,1.3366075966890587
1,area,0,0.23334892,1.3547893405364486
1,area,0,0.2366916,1.3729710843838376
1,area,0,0.24006714,1.3911528282312273
1,area,0,0.24347548,1.409334572078617
1,area,0,0.24691652,1.4275163159260063
1,area,0,0.25038996,1.445698059773396
1,area,0,0.2538959,1.4638798036207852
1,area,0,0.2574341,1.4820615474681753
1,area,0,0.26100427,1.5002432913155646
1,area,0,0.26460636,1.518425035162954
1,area,0,0.26824015,1.536606779010343
1,area,0,0.27190536,1.5547885228577327
1,area,0,0.27560186,1.5729702667051226
1,area,0,0.2793292,1.5911520105525119
1,area,0,0.2830873,1.6093337543999013
1,area,0,0.28687587,1.6275154982472908
1,area,0,0.2906946,1.6456972420946805
1,area,0,0.29454303,1.6638789859420697
1,area,0,0.29842103,1.6820607297894594
1,area,0,0.30297473,1.700242473636849
1,area,0,0.30804244,1.7184242174842383
1,area,0,0.31315687,1.736605961331628
1,area,0,0.31831712,1.7547877051790173
1,area,0,0.3235223,1.7729694490264065
1,area,0,0.3287716,1.791151192873796
1,area,0,0.3340641,1.8093329367211857
1,area,0,0.33939856,1.8275146805685756
1,area,0,0.34477428,1.8456964244159648
1,area,0,0.35018995,1.8638781682633545
1,area,0,0.3556444,1.882059912110744
1,area,0,0.3611367,1.9002416559581332
1,area,0,0.36666557,1.9184233998055225
1,area,0,0.37217835,1.9366051436529124
1,area,0,0.37717414,1.954786887500302
1,area,0,0.38219616,1.9729686313476913
1,area,0,0.38724342,1.9911503751950808
1,area,0,0.39231503,2.00933211904247
1,area,0,0.3974101,2.02751386288986
1,area,0,0.40252724,2.0456956067372487
1,area,0,0.40766588,2.063877350584639
1,area,0,0.41282484,2.0820590944320285
1,area,0,0.41800293,2.1002408382794178
1,area,0,0.42319912,2.1184225821268075
1,area,0,0.4284124,2.1366043259741967
1,area,0,0.43364167,2.1547860698215864
1,area,0,0.43888572,2.172967813668976
1,area,0,0.4441435,2.1911495575163653
1,area,0,0.44941375,2.209331301363755
1,area,0,0.45469543,2.227513045211144
1,area,0,0.45998722,2.245694789058534
1,area,0,0.46528807,2.263876532905923
1,area,0,0.4705968,2.282058276753313
1,area,0,0.47591233,2.300240020600702
1,area,0,0.48123312,2.318421764448092
1,area,0,0.48655823,2.3366035082954806
1,area,0,0.49188644,2.3547852521428703
1,area,0,0.4972166,2.372966995990261
1,area,1,0.5025472,2.3911487398376496
1,area,1,0.5078773,2.4093304836850398
1,area,1,0.5132055,2.4275122275324286
1,area,1,0.51853085,2.4456939713798183
1,area,1,0.5238521,2.4638757152272075
1,area,1,0.5291677,2.4820574590745967
1,area,1,0.53447676,2.5002392029219873
1,area,1,0.539778,2.5184209467693766
1,area,1,0.54526263,2.536602690616766
1,area,1,0.5523511,2.554784434464155
1,area,1,0.55941814,2.5729661783115447
1,area,1,0.56646127,2.591147922158934
1,area,1,0.5734776,2.6093296660063237
1,area,1,0.5804644,2.627511409853714
1,area,1,0.5874191,2.6456931537011026
1,area,1,0.5943394,2.6638748975484923
1,area,1,0.6015503,2.6820566413958815
1,area,1,0.60890156,2.700238385243271
1,area,1,0.61620396,2.7184201290906604
1,area,1,0.62345415,2.73660187293805
1,area,1,0.63064986,2.75478361678544
1,area,1,0.6377877,2.7729653606328286
1,area,1,0.6448652,2.791147104480219
1,area,1,0.6518799,2.809328848327608
1,area,1,0.65882945,2.827510592174997
1,area,1,0.6657116,2.845692336022388
1,area,1,0.67252356,2.8638740798697766
1,area,1,0.67926365,2.8820558237171654
1,area,1,0.68592983,2.9002375675645564
1,area,1,0.6925203,2.9184193114119448
1,area,1,0.69903326,2.936601055259335
1,area,1,0.70546645,2.954782799106724
1,area,1,0.7118193,2.9729645429541134
1,area,1,0.7180898,2.991146286801503
1,area,1,0.7242764,3.0093280306488923
1,area,1,0.73037857,3.027509774496282
1,area,1,0.7363946,3.0456915183436726
1,area,1,0.742324,3.0638732621910605
1,area,1,0.7481654,3.08205500603845
1,area,1,0.75391835,3.1002367498858403
1,area,1,0.7595821,3.1184184937332295
1,area,1,0.7651562,3.136600237580619
1,area,1,0.77064,3.154781981428009
1,area,1,0.7760332,3.1729637252753977
1,area,1,0.7813357,3.191145469122788
1,area,1,0.78654706,3.209327212970176
1,area,1,0.7916673,3.2275089568175668
1,area,1,0.7966966,3.245690700664956
1,smooth,0,0.0073762955,-1.8875150168350523
1,smooth,0,0.007597894,-1.8691958320001063
1,smooth,0,0.007826105,-1.8508766471651603
1,smooth,0,0.008061111,-1.8325574623302143
1,smooth,0,0.00830311,-1.8142382774952683
1,smooth,0,0.008552317,-1.7959190926603226
1,smooth,0,0.008808931,-1.7775999078253761
1,smooth,0,0.009073185,-1.7592807229904304
1,smooth,0,0.009345276,-1.7409615381554844
1,smooth,0,0.0096254675,-1.7226423533205386
1,smooth,0,0.009913956,-1.7043231684855926
1,smooth,0,0.010211015,-1.6860039836506469
1,smooth,0,0.010516872,-1.6676847988157004
1,smooth,0,0.010831796,-1.6493656139807544
1,smooth,0,0.011156043,-1.6310464291458087
1,smooth,0,0.011489884,-1.612727244310863
1,smooth,0,0.011833601,-1.5944080594759167
1,smooth,0,0.012187455,-1.5760888746409705
1,smooth,0,0.012551775,-1.557769689806025
1,smooth,0,0.01292683,-1.5394505049710785
1,smooth,0,0.013312947,-1.5211313201361327
1,smooth,0,0.013710431,-1.5028121353011867
1,smooth,0,0.014119627,-1.4844929504662405
1,smooth,0,0.01443877,-1.4661737656312948
1,smooth,0,0.014760277,-1.447854580796349
1,smooth,0,0.015088827,-1.4295353959614028
1,smooth,0,0.015424573,-1.4112162111264568
1,smooth,0,0.015767688,-1.3928970262915108
1,smooth,0,0.016118294,-1.3745778414565648
1,smooth,0,0.016476573,-1.356258656621619
1,smooth,0,0.016842673,-1.3379394717866728
1,smooth,0,0.01721677,-1.3196202869517266
1,smooth,0,0.01759902,-1.3013011021167809
1,smooth,0,0.017989613,-1.282981917281835
1,smooth,0,0.018388702,-1.2646627324468889
1,smooth,0,0.018796492,-1.2463435476119427
1,smooth,0,0.019178892,-1.228024362776997
1,smooth,0,0.019496424,-1.209705177942051
1,smooth,0,0.019819124,-1.1913859931071047
1,smooth,0,0.02014704,-1.1730668082721587
1,smooth,0,0.020480279,-1.1547476234372125
1,smooth,0,0.02081891,-1.1364284386022667
1,smooth,0,0.02116302,-1.1181092537673207
1,smooth,0,0.021512695,-1.0997900689323747
1,smooth,0,0.021868004,-1.0814708840974288
1,smooth,0,0.022229062,-1.063151699262483
1,smooth,0,0.022595935,-1.0448325144275368
1,smooth,0,0.02296874,-1.0265133295925912
1,smooth,0,0.02334752,-1.008194144757645
1,smooth,0,0.023732413,-0.9898749599226992
1,smooth,0,0.024127772,-0.9715557750877531
1,smooth,0,0.024530007,-0.9532365902528072
1,smooth,0,0.02493877,-0.9349174054178612
1,smooth,0,0.025354162,-0.9165982205829154
1,smooth,0,0.025776308,-0.8982790357479693
1,smooth,0,0.026205273,-0.8799598509130234
1,smooth,0,0.026641205,-0.8616406660780773
1,smooth,0,0.027084177,-0.8433214812431314
1,smooth,0,0.027534313,-0.8250022964081853
1,smooth,0,0.027991703,-0.8066831115732394
1,smooth,0,0.028456466,-0.7883639267382933
1,smooth,0,0.028928712,-0.7700447419033473
1,smooth,0,0.029408578,-0.7517255570684013
1,smooth,0,0.029896135,-0.7334063722334555
1,smooth,0,0.03039154,-0.7150871873985094
1,smooth,0,0.0308949,-0.6967680025635634
1,smooth,0,0.031406317,-0.6784488177286175
1,smooth,0,0.03192589,-0.6601296328936714
1,smooth,0,0.032453824,-0.6418104480587254
1,smooth,0,0.03299016,-0.6234912632237795
1,smooth,0,0.033535063,-0.6051720783888335
1,smooth,0,0.034088634,-0.5868528935538875
1,smooth,0,0.03465104,-0.5685337087189415
1,smooth,0,0.035222378,-0.5502145238839955
1,smooth,0,0.035804145,-0.5318953390490495
1,smooth,0,0.036396302,-0.5135761542141036
1,smooth,0,0.03699787,-0.4952569693791575
1,smooth,0,0.037609,-0.4769377845442116
1,smooth,0,0.038229823,-0.4586185997092656
1,smooth,0,0.03886048,-0.4402994148743196
1,smooth,0,0.039501112,-0.42198023003937357
1,smooth,0,0.040151857,-0.4036610452044276
1,smooth,0,0.04081287,-0.3853418603694816
1,smooth,0,0.041484296,-0.3670226755345356
1,smooth,0,0.04216627,-0.34870349069958967
1,smooth,0,0.042858984,-0.3303843058646436
1,smooth,0,0.04356254,-0.31206512102969763
1,smooth,0,0.044277113,-0.2937459361947516
1,smooth,0,0.045002855,-0.27542675135980565
1,smooth,0,0.04573993,-0.2571075665248597
1,smooth,0,0.04648849,-0.23878838168991365
1,smooth,0,0.047248673,-0.2204691968549677
1,smooth,0,0.04802067,-0.2021500120200217
1,smooth,0,0.048804644,-0.18383082718507568
1,smooth,0,0.049600758,-0.16551164235012972
1,smooth,0,0.050409164,-0.1471924575151837
1,smooth,0,0.051230032,-0.12887327268023796
1,smooth,0,0.052063514,-0.11055408784529196
1,smooth,0,0.051931098,-0.09223490301034598
1,smooth,0,0.051427186,-0.07391571817539999
1,smooth,0,0.050927874,-0.055596533340454
1,smooth,0,0.050433178,-0.037277348505508005
1,smooth,0,0.049943022,-0.018958163670562023
1,smooth,0,0.04945736,-0.000638978835616033
1,smooth,0,0.04897622,0.017680205999329957
1,smooth,0,0.0484995,0.035999390834275946
1,smooth,0,0.048027173,0.054318575669221936
1,smooth,0,0.047559246,0.07263776050416793
1,smooth,0,0.047095623,0.09095694533911393
1,smooth,0,0.046636324,0.1092761301740599
1,smooth,0,0.046181276,0.12759531500900587
1,smooth,0,0.04573043,0.14591449984395188
1,smooth,0,0.04528382,0.1642336846788979
1,smooth,0,0.044841338,0.18255286951384386
1,smooth,0,0.044403005,0.20087205434878982
1,smooth,0,0.04396873,0.21919123918373584
1,smooth,0,0.043538526,0.23751042401868186
1,smooth,0,0.043112323,0.2558296088536279
1,smooth,0,0.04269012,0.2741487936885738
1,smooth,0,0.04227188,0.2924679785235198
1,smooth,0,0.041857526,0.3107871633584658
1,smooth,0,0.041447088,0.3291063481934118
1,smooth,0,0.04104049,0.34742553302835777
1,smooth,0,0.040637713,0.36574471786330376
1,smooth,0,0.040238716,0.38406390269824975
1,smooth,0,0.039843492,0.4023830875331956
1,smooth,0,0.03945198,0.4207022723681417
1,smooth,0,0.03906415,0.4390214572030877
1,smooth,0,0.038679987,0.4573406420380337
1,smooth,0,0.03829947,0.4756598268729796
1,smooth,0,0.037922513,0.4939790117079257
1,smooth,0,0.03751182,0.5122981965428717
1,smooth,0,0.0370838,0.5306173813778177
1,smooth,0,0.036660474,0.5489365662127637
1,smooth,0,0.036241774,0.5672557510477096
1,smooth,0,0.035827704,0.5855749358826556
1,smooth,0,0.03541819,0.6038941207176015
1,smooth,0,0.03501318,0.6222133055525476
1,smooth,0,0.03474458,0.6405324903874936
1,smooth,0,0.03467195,0.6588516752224396
1,smooth,0,0.03459947,0.6771708600573856
1,smooth,0,0.034527157,0.6954900448923316
1,smooth,0,0.034454986,0.7138092297272776
1,smooth,0,0.03438295,0.7321284145622236
1,smooth,0,0.034311064,0.7504475993971694
1,smooth,0,0.03423932,0.7687667842321155
1,smooth,0,0.03416772,0.7870859690670615
1,smooth,0,0.03409625,0.8054051539020076
1,smooth,0,0.03402495,0.8237243387369536
1,smooth,0,0.03395379,0.8420435235718995
1,smooth,0,0.033882756,0.8603627084068454
1,smooth,0,0.03381187,0.8786818932417914
1,smooth,0,0.03374114,0.8970010780767373
1,smooth,0,0.033670545,0.9153202629116834
1,smooth,0,0.033600092,0.9336394477466294
1,smooth,0,0.03352977,0.9519586325815754
1,smooth,0,0.033459622,0.9702778174165214
1,smooth,0,0.033390913,0.9885970022514674
1,smooth,0,0.033323463,1.0069161870864134
1,smooth,0,0.03325616,1.0252353719213594
1,smooth,0,0.03318898,1.0435545567563052
1,smooth,0,0.03312191,1.0618737415912511
1,smooth,0,0.033054996,1.0801929264261971
1,smooth,0,0.03298821,1.0985121112611431
1,smooth,0,0.03292155,1.1168312960960893
1,smooth,0,0.032855023,1.135150480931035
1,smooth,0,0.03278864,1.153469665765981
1,smooth,0,0.032722346,1.1717888506009273
1,smooth,0,0.032656208,1.1901080354358735
1,smooth,0,0.0325902,1.2084272202708195
1,smooth,0,0.032524314,1.2267464051057653
1,smooth,0,0.032458562,1.2450655899407113
1,smooth,0,0.032392934,1.2633847747756572
1,smooth,0,0.032326847,1.2817039596106032
1,smooth,0,0.03225153,1.300023144445549
1,smooth,0,0.032176364,1.3183423292804952
1,smooth,0,0.032101363,1.3366615141154412
1,smooth,0,0.032026548,1.3549806989503874
1,smooth,0,0.031951893,1.3732998837853332
1,smooth,0,0.031877402,1.3916190686202792
1,smooth,0,0.031803086,1.4099382534552254
1,smooth,0,0.03172894,1.4282574382901712
1,smooth,0,0.031654954,1.4465766231251171
1,smooth,0,0.03158114,1.4648958079600634
1,smooth,0,0.031507485,1.4832149927950091
1,smooth,0,0.031434007,1.501534177629955
1,smooth,0,0.031360686,1.519853362464901
1,smooth,0,0.031287536,1.538172547299847
1,smooth,0,0.031214558,1.556491732134793
1,smooth,0,0.031141737,1.5748109169697388
1,smooth,0,0.031069072,1.593130101804685
1,smooth,0,0.030996576,1.6114492866396313
1,smooth,0,0.030924248,1.6297684714745764
1,smooth,0,0.030852078,1.6480876563095224
1,smooth,0,0.030780088,1.6664068411444684
1,smooth,0,0.030708233,1.6847260259794146
1,smooth,0,0.030636566,1.7030452108143603
1,smooth,0,0.030565057,1.721364395649306
1,smooth,0,0.030493693,1.7396835804842523
1,smooth,0,0.030422498,1.7580027653191983
1,smooth,0,0.030351464,1.7763219501541443
1,smooth,0,0.0302806,1.7946411349890905
1,smooth,0,0.030209884,1.8129603198240365
1,smooth,0,0.030139327,1.8312795046589825
1,smooth,0,0.030068941,1.8495986894939285
1,smooth,0,0.029998714,1.8679178743288745
1,smooth,0,0.02992864,1.8862370591638205
1,smooth,0,0.029858723,1.9045562439987664
1,smooth,0,0.02978897,1.9228754288337124
1,smooth,0,0.029719383,1.9411946136686589
1,smooth,0,0.029649924,1.9595137985036044
1,smooth,0,0.029580642,1.9778329833385504
1,smooth,0,0.029511511,1.9961521681734964
1,smooth,0,0.029442558,2.0144713530084424
1,smooth,0,0.029373731,2.0327905378433884
1,smooth,0,0.029357167,2.0511097226783344
1,smooth,0,0.029377993,2.0694289075132803
1,smooth,0,0.029398834,2.0877480923482263
1,smooth,0,0.029419685,2.1060672771831728
1,smooth,0,0.029440558,2.1243864620181188
1,smooth,0,0.029461445,2.142705646853064
1,smooth,0,0.02948234,2.1610248316880107
1,smooth,0,0.02950326,2.1793440165229563
1,smooth,0,0.029524175,2.1976632013579027
1,smooth,0,0.029545126,2.215982386192848
1,smooth,0,0.029566087,2.2343015710277943
1,smooth,0,0.029587047,2.25262075586274
1,smooth,0,0.029608028,2.2709399406976862
1,smooth,0,0.029629039,2.289259125532632
1,smooth,0,0.029650036,2.307578310367578
1,smooth,0,0.029671066,2.325897495202524
